model,fpr,tpr
CpGenie,0.261914548432244,0.770224392546047
CpGenie,0.2619900967658911,0.7703148048936805
CpGenie,0.2620874132634703,0.7704132325203596
CpGenie,0.2621706444785052,0.7705036448679932
CpGenie,0.2622500342528462,0.7706014312723486
CpGenie,0.2623358264283437,0.7706899199530113
CpGenie,0.2624254600445351,0.7707809735229684
CpGenie,0.2625035693386448,0.7708675385366601
CpGenie,0.2625970443955301,0.77095025621641
CpGenie,0.2627020437744972,0.7710403479528817
CpGenie,0.2627775921081442,0.7711253099107643
CpGenie,0.2628480185208661,0.7712144398137506
CpGenie,0.2629286887754383,0.7713183178301806
CpGenie,0.2630093590300106,0.7714177072903452
CpGenie,0.2630797854427324,0.771507478415655
CpGenie,0.2631642971379987,0.771595325873994
CpGenie,0.2632552112344214,0.7716943947229967
CpGenie,0.2633461253308441,0.7717934635719995
CpGenie,0.2634165517435659,0.7718896469205458
CpGenie,0.2635074658399886,0.7719823035463121
CpGenie,0.2635868556143296,0.7720768838390494
CpGenie,0.2636560015468201,0.772165372519712
CpGenie,0.2637366718013924,0.7722570673119928
CpGenie,0.263814781095502,0.772350044548921
CpGenie,0.2638916099093804,0.7724433423970108
CpGenie,0.2639671582430275,0.7725388845232336
CpGenie,0.2640670357010693,0.7726254495369252
CpGenie,0.2641541083567981,0.7727213122743097
CpGenie,0.264237339571833,0.7728027475094124
CpGenie,0.264333375589181,0.7729005339137678
CpGenie,0.2644153263239846,0.7729883813721068
CpGenie,0.2645113623413325,0.773070457829533
CpGenie,0.2645869106749795,0.7731608701771665
CpGenie,0.2646663004493205,0.7732544886364183
CpGenie,0.2647533731050493,0.7733317559264171
CpGenie,0.2648366043200842,0.7734205652182417
CpGenie,0.2649185550548878,0.7735125806216843
CpGenie,0.2650043472303853,0.7736001074688614
CpGenie,0.2650991027675019,0.7736895579830095
CpGenie,0.265187455903462,0.7737809321641286
CpGenie,0.2652655651975717,0.7738739094010567
CpGenie,0.2653551988137631,0.7739652835821756
CpGenie,0.2654269057067162,0.7740572989856184
CpGenie,0.2655165393229076,0.7741451464439574
CpGenie,0.2655844047751669,0.7742403679590182
CpGenie,0.265672757911127,0.7743365513075645
CpGenie,0.2657790377703254,0.7744205514319616
CpGenie,0.2658533056237412,0.774520261503288
CpGenie,0.2659429392399326,0.7746145211848634
CpGenie,0.2660184875735796,0.7747062159771443
CpGenie,0.2661017187886145,0.7747953458801305
CpGenie,0.2661798280827242,0.7748944147291332
CpGenie,0.2662617788175277,0.7749838652432813
CpGenie,0.2663347661907122,0.7750778043136949
CpGenie,0.2664154364452844,0.775167254827843
CpGenie,0.2664897042987002,0.7752647206210367
CpGenie,0.2665754964741977,0.7753458352449774
CpGenie,0.2666536057683073,0.7754291941470509
CpGenie,0.2667355565031109,0.7755173622165517
CpGenie,0.2668175072379145,0.7756154692320689
CpGenie,0.2669058603738746,0.7757042785238933
CpGenie,0.2669993354307599,0.775792767204556
CpGenie,0.2670838471260261,0.7758857444414842
CpGenie,0.2671632369003671,0.7759841720681632
CpGenie,0.2672579924374838,0.7760809966390332
CpGenie,0.2673514674943691,0.7761649967634303
CpGenie,0.2674359791896353,0.7762502793324747
CpGenie,0.2675217713651328,0.7763413329024319
CpGenie,0.267602441619705,0.7764275773049618
CpGenie,0.2676882337952026,0.7765160659856244
CpGenie,0.2677650626090809,0.7766080813890671
CpGenie,0.267840610942728,0.7766946464027588
CpGenie,0.2679353664798446,0.7767812114164505
CpGenie,0.2680211586553421,0.7768754710980259
CpGenie,0.2681248775540779,0.7769556238884812
CpGenie,0.2682081087691128,0.7770524484593512
CpGenie,0.2682836571027598,0.7771447844739556
CpGenie,0.2683617663968695,0.77723359376578
CpGenie,0.2684360342502852,0.7773326626147828
CpGenie,0.2685167045048575,0.7774227543512545
CpGenie,0.2686063381210489,0.7775134873100499
CpGenie,0.2687036546186282,0.7776180065488036
CpGenie,0.2687779224720439,0.7777113043968935
CpGenie,0.2688521903254597,0.7777949839101288
CpGenie,0.2689238972184128,0.7779001443712061
CpGenie,0.2690096893939103,0.7779982513867234
CpGenie,0.269100603490333,0.7780838545669296
CpGenie,0.2691851151855992,0.7781749081368868
CpGenie,0.2692491391971645,0.7782595494836076
CpGenie,0.2693259680110429,0.7783486793865939
CpGenie,0.2694130406667717,0.7784419772346839
CpGenie,0.2695026742829631,0.7785349544716119
CpGenie,0.2695820640573041,0.7786163897067145
CpGenie,0.2696640147921076,0.778712252444099
CpGenie,0.2697421240862173,0.7788039472363799
CpGenie,0.2698407210640278,0.7788921153058807
CpGenie,0.269912427956981,0.7789899017102361
CpGenie,0.2700097444545602,0.7790735812234715
CpGenie,0.2700929756695951,0.7791636729599432
CpGenie,0.2701634020823169,0.7792604975308132
CpGenie,0.2702543161787397,0.7793441770440485
CpGenie,0.2703401083542372,0.7794333069470347
CpGenie,0.2704246200495034,0.7795282078509338
CpGenie,0.2705257779877766,0.7796093224748745
CpGenie,0.2706077287225801,0.7796878722095206
CpGenie,0.270678155135302,0.7797760402790215
CpGenie,0.2707690692317247,0.7798651701820077
CpGenie,0.2708663857293039,0.779957826807774
CpGenie,0.2709508974245701,0.7800492009888931
CpGenie,0.2710430920012241,0.7801348041690993
CpGenie,0.2711224817755651,0.7802313081288075
CpGenie,0.2711967496289808,0.7803249265880592
CpGenie,0.2712812613242471,0.780418545047311
CpGenie,0.2713811387822889,0.7804926062256916
CpGenie,0.2714733333589429,0.7805804536840306
CpGenie,0.2715604060146717,0.7806679805312078
CpGenie,0.2716423567494753,0.7807599959346505
CpGenie,0.2717294294052041,0.7808577823390059
CpGenie,0.2718254654225521,0.7809449885750213
CpGenie,0.2719138185585122,0.7810273856436093
CpGenie,0.2720072936153975,0.7811184392135665
CpGenie,0.2720994881920515,0.7812078897277146
CpGenie,0.2721904022884742,0.7812999051311572
CpGenie,0.2722710725430466,0.7813893556453053
CpGenie,0.272356864718544,0.7814813710487479
CpGenie,0.2724426568940416,0.7815705009517342
CpGenie,0.2725246076288451,0.7816609132993678
CpGenie,0.2726193631659617,0.7817497225911922
CpGenie,0.272687228618221,0.7818507151071659
CpGenie,0.2727602159914054,0.7819350358427248
CpGenie,0.2728600934494473,0.7820139061885328
CpGenie,0.2729471661051761,0.7821145780933446
CpGenie,0.2730278363597484,0.7822014637181982
CpGenie,0.2731238723770963,0.7822921966769936
CpGenie,0.2732032621514373,0.7823925479706436
CpGenie,0.2732800909653156,0.7824848839852481
CpGenie,0.2733748465024323,0.7825676016649978
CpGenie,0.2734606386779297,0.7826602582907641
CpGenie,0.2735515527743525,0.7827500294160741
CpGenie,0.2736424668707752,0.7828369150409277
CpGenie,0.2737321004869666,0.7829238006657812
CpGenie,0.2738166121822328,0.7830215870701366
CpGenie,0.2739088067588868,0.7831078314726665
CpGenie,0.2739869160529965,0.7831966407644909
CpGenie,0.2740675863075688,0.7832838470005062
CpGenie,0.2741546589632976,0.7833710532365216
CpGenie,0.2742455730597203,0.7834624274176406
CpGenie,0.2743326457154491,0.7835579695438633
CpGenie,0.2744338036537223,0.7836483818914969
CpGenie,0.2745336811117642,0.7837487331851468
CpGenie,0.2746143513663364,0.7838356188100004
CpGenie,0.2746975825813713,0.7839231456571776
CpGenie,0.2747897771580253,0.7840138786159729
CpGenie,0.2748832522149107,0.784099802407341
CpGenie,0.2749511176671699,0.7841959857558873
CpGenie,0.2750317879217422,0.7842931309379191
CpGenie,0.2751124581763145,0.7843787341181253
CpGenie,0.2752008113122745,0.7844729937997007
CpGenie,0.2753006887703164,0.7845576351464215
CpGenie,0.2753928833469704,0.7846515742168351
CpGenie,0.2754812364829305,0.7847519255104851
CpGenie,0.275554223856115,0.7848509943594878
CpGenie,0.2756400160316125,0.7849372387620177
CpGenie,0.2757232472466474,0.7850311778324313
CpGenie,0.2758064784616823,0.7851148573456666
CpGenie,0.2758999535185676,0.785202063581682
CpGenie,0.2759780628126773,0.7852883079842118
CpGenie,0.2760715378695626,0.7853729493309326
CpGenie,0.2761637324462166,0.7854518196767406
CpGenie,0.2762520855821767,0.7855383846904322
CpGenie,0.2763417191983681,0.7856262321487713
CpGenie,0.2764172675320152,0.7857204918303466
CpGenie,0.2765145840295944,0.7857993621761546
CpGenie,0.2766042176457859,0.7858856065786846
CpGenie,0.2766861683805895,0.7859776219821272
CpGenie,0.2767578752735426,0.7860888740552792
CpGenie,0.276864155132741,0.7861757596801326
CpGenie,0.276956349709395,0.786257515526397
CpGenie,0.2770511052465117,0.7863463248182215
CpGenie,0.2771292145406213,0.7864376989993405
CpGenie,0.2772162871963501,0.7865242640130322
CpGenie,0.2773187256148546,0.7866079435262675
CpGenie,0.2774160421124339,0.786694829151121
CpGenie,0.2774992733274687,0.7867801117201655
CpGenie,0.2775940288645854,0.7868673179561808
CpGenie,0.2776695771982324,0.7869612570265944
CpGenie,0.2777464060121108,0.7870420510393733
CpGenie,0.2778283567469144,0.7871347076651396
CpGenie,0.2779090270014866,0.787228967346715
CpGenie,0.2779909777362902,0.7873213033613194
CpGenie,0.2780818918327129,0.7874158836540567
CpGenie,0.2781612816070539,0.7874976395003211
CpGenie,0.2782483542627827,0.7875880518479547
CpGenie,0.2783303049975863,0.7876726931946754
CpGenie,0.2784173776533151,0.7877659910427653
CpGenie,0.2784993283881187,0.7878503117783243
CpGenie,0.2785838400833849,0.7879381592366633
CpGenie,0.2786645103379571,0.7880423578642551
CpGenie,0.2787387781913729,0.7881366175458305
CpGenie,0.2788220094064078,0.7882289535604351
CpGenie,0.2789039601412114,0.7883228926308486
CpGenie,0.2789807889550897,0.7884139462008058
CpGenie,0.2790678616108185,0.7885066028265721
CpGenie,0.2791562147467787,0.7886075953425458
CpGenie,0.2792445678827388,0.7886964046343702
CpGenie,0.2793354819791615,0.7887897024824602
CpGenie,0.2794238351151216,0.7888865270533302
CpGenie,0.2795173101720069,0.7889740539005073
CpGenie,0.279605663307967,0.7890635044146554
CpGenie,0.2796940164439271,0.7891542373734508
CpGenie,0.2797849305403499,0.7892468939992171
CpGenie,0.2798822470379291,0.789349168959838
CpGenie,0.2799782830552771,0.7894366958070151
CpGenie,0.280074319072625,0.7895261463211632
CpGenie,0.2801677941295103,0.7896101464455604
CpGenie,0.2802740739887087,0.7896973526815757
CpGenie,0.2803739514467506,0.7897768642497074
CpGenie,0.2804546217013228,0.7898595819294572
CpGenie,0.2805493772384395,0.7899429408315307
CpGenie,0.2806390108546309,0.7900189256768823
CpGenie,0.2807312054312849,0.7900913837994539
CpGenie,0.2808246804881703,0.7901801930912783
CpGenie,0.2809079117032052,0.7902638726045136
CpGenie,0.2809975453193966,0.7903552467856326
CpGenie,0.2810833374948941,0.7904523919676645
CpGenie,0.281179373512242,0.7905376745367089
CpGenie,0.2812715680888961,0.7906303311624752
CpGenie,0.2813560797841623,0.7907127282310632
CpGenie,0.281443152439891,0.7908121176912277
CpGenie,0.2815443103781642,0.7908945147598158
CpGenie,0.2816352244745869,0.7909820416069929
CpGenie,0.2817389433733227,0.7910628356197719
CpGenie,0.2818541865941402,0.7911487594111399
CpGenie,0.2819399787696378,0.7912327595355371
CpGenie,0.282024490464904,0.7913225306608469
CpGenie,0.2821051607194762,0.7914026834513022
CpGenie,0.2821883919345111,0.7914982255775249
CpGenie,0.2822703426693147,0.7915860730358639
CpGenie,0.2823522934041183,0.7916832182178957
CpGenie,0.2824355246191532,0.7917819664557366
CpGenie,0.2825238777551133,0.7918743024703411
CpGenie,0.2826071089701482,0.7919618293175182
CpGenie,0.2827044254677274,0.7920493561646954
CpGenie,0.2827979005246127,0.792150348680669
CpGenie,0.2828772902989537,0.7922394785836553
CpGenie,0.2829682043953765,0.7923353413210398
CpGenie,0.2830514356104114,0.7924324865030716
CpGenie,0.2831423497068341,0.7925206545725724
CpGenie,0.2832166175602498,0.7926216470885461
CpGenie,0.2833075316566725,0.7927094945468851
CpGenie,0.2833984457530953,0.7928034336172987
CpGenie,0.2834829574483614,0.7928967314653886
CpGenie,0.2835636277029337,0.792990991146964
CpGenie,0.2836468589179686,0.7930814034945975
CpGenie,0.2837352120539287,0.7931759837873348
CpGenie,0.2838414919131271,0.7932660755238065
CpGenie,0.2839196012072367,0.7933629000946765
CpGenie,0.2840194786652786,0.793451388775339
CpGenie,0.2841091122814701,0.7935450072345909
CpGenie,0.2842025873383554,0.7936299691924734
CpGenie,0.284280696632465,0.7937271143745053
CpGenie,0.2843728912091191,0.7938162442774915
CpGenie,0.2844510005032287,0.7939092215144197
CpGenie,0.2845367926787262,0.7940034811959951
CpGenie,0.2846302677356116,0.7940884431538776
CpGenie,0.2847173403913404,0.7941705196113038
CpGenie,0.2848005716063752,0.7942634968482319
CpGenie,0.2848761199400223,0.7943471763614672
CpGenie,0.284967034036445,0.794428290985408
CpGenie,0.2850553871724051,0.7945116498874815
CpGenie,0.2851539841502157,0.7945924439002604
CpGenie,0.2852423372861758,0.7946790089139522
CpGenie,0.2853332513825985,0.7947700624839094
CpGenie,0.2854164825976334,0.7948675282771029
CpGenie,0.2855099576545188,0.7949608261251929
CpGenie,0.2856059936718667,0.7950515590839883
CpGenie,0.2857020296892147,0.7951410095981364
CpGenie,0.2857967852263313,0.7952320631680936
CpGenie,0.2858902602832166,0.7953183075706234
CpGenie,0.2859901377412585,0.7953987809722405
CpGenie,0.2860848932783751,0.7954789337626959
CpGenie,0.286184770736417,0.795577040778213
CpGenie,0.2862744043526084,0.795670338626303
CpGenie,0.2863601965281059,0.7957585066958038
CpGenie,0.286448549664066,0.7958479572099519
CpGenie,0.2865445856814139,0.7959425375026892
CpGenie,0.2866226949755236,0.79603423229497
CpGenie,0.2867302553149533,0.7961018812501142
CpGenie,0.2868186084509134,0.7961945378758806
CpGenie,0.2868967177450231,0.7962855914458377
CpGenie,0.2869850708809832,0.7963792099050895
CpGenie,0.2870977531413381,0.7964580802508975
CpGenie,0.2871937891586861,0.7965379124301909
CpGenie,0.2872706179725644,0.7966379431126791
CpGenie,0.2873640930294498,0.7967235462928853
CpGenie,0.2874383608828655,0.7968178059744607
CpGenie,0.2875203116176691,0.7969053328216379
CpGenie,0.2876073842733979,0.796994783335786
CpGenie,0.2876867740477388,0.7970874399615523
CpGenie,0.287775127183699,0.7971711194747876
CpGenie,0.2878737241615095,0.797254798988023
CpGenie,0.2879505529753879,0.7973359136119637
CpGenie,0.2880465889927358,0.7974151045689335
CpGenie,0.2881362226089272,0.7975039138607579
CpGenie,0.2882194538239621,0.7976029827097606
CpGenie,0.2883180508017727,0.797692112612747
CpGenie,0.2884038429772702,0.7977812425157332
CpGenie,0.2884973180341555,0.7978607540838648
CpGenie,0.2885907930910409,0.7979441129859384
CpGenie,0.2886932315095453,0.7980313192219537
CpGenie,0.288787987046662,0.7981153193463508
CpGenie,0.2888737792221595,0.7982050904716607
CpGenie,0.2889557299569631,0.798297747097427
CpGenie,0.2890492050138484,0.7983811059995005
CpGenie,0.2891247533474954,0.7984699152913249
CpGenie,0.2892195088846121,0.7985484650259711
CpGenie,0.2893091425008035,0.798631182705721
CpGenie,0.2894154223600019,0.7987231981091636
CpGenie,0.2895127388575812,0.79882290818049
CpGenie,0.2895908481516908,0.7989203739736835
CpGenie,0.2896689574458005,0.7990300229910264
CpGenie,0.2897509081806041,0.7991181910605272
CpGenie,0.2898520661188772,0.799208282796999
CpGenie,0.2899481021362252,0.7993054279790307
CpGenie,0.2900274919105661,0.7994006494940916
CpGenie,0.2901196864872201,0.799491382452887
CpGenie,0.2902080396231803,0.7995769856330932
CpGenie,0.2903027951602969,0.7996690010365359
CpGenie,0.2903860263753318,0.7997568484948748
CpGenie,0.2904782209519858,0.7998411692304338
CpGenie,0.2905755374495651,0.7999187571315945
CpGenie,0.2906664515459878,0.8000066045899336
CpGenie,0.2907496827610227,0.8000986199933762
CpGenie,0.2908444382981393,0.8001935208972752
CpGenie,0.2909366328747934,0.8002755973547014
CpGenie,0.2910275469712161,0.8003547883116713
CpGenie,0.2911210220281014,0.800442956381172
CpGenie,0.2912132166047555,0.8005311244506729
CpGenie,0.2913092526221034,0.8006192925201736
CpGenie,0.2914065691196827,0.8006988040883053
CpGenie,0.2915038856172619,0.8007840866573497
CpGenie,0.2916037630753038,0.8008623157808341
CpGenie,0.2916959576519578,0.8009469571275548
CpGenie,0.2917715059856049,0.801043461087263
CpGenie,0.2918496152797145,0.8011409268804566
CpGenie,0.291952053698219,0.8012345453397084
CpGenie,0.2920429677946417,0.8013153393524873
CpGenie,0.2921210770887513,0.8014099196452246
CpGenie,0.292203027823555,0.8015016144375053
CpGenie,0.2923003443211342,0.8015878588400353
CpGenie,0.2923899779373256,0.8016737826314033
CpGenie,0.2924616848302787,0.8017606682562568
CpGenie,0.292542355084851,0.8018645462726869
CpGenie,0.2926230253394233,0.8019511112863785
CpGenie,0.2927049760742269,0.8020306228545102
CpGenie,0.2927894877694931,0.8021159054235546
CpGenie,0.2928880847473037,0.8022053559377027
CpGenie,0.2929918036460394,0.802283585061187
CpGenie,0.2930814372622308,0.802371432519526
CpGenie,0.2931710708784223,0.8024531883657904
CpGenie,0.2932760702573893,0.8025429594911003
CpGenie,0.2933644233933494,0.8026253565596884
CpGenie,0.2934450936479217,0.8027202574635874
CpGenie,0.2935398491850383,0.8028109904223828
CpGenie,0.2936435680837741,0.8028869752677343
CpGenie,0.2937447260220473,0.8029706547809696
CpGenie,0.2938484449207831,0.8030501663491013
CpGenie,0.2939355175765119,0.8031408993078967
CpGenie,0.2940494803170981,0.8032268230992647
CpGenie,0.2941480772949087,0.8033175560580601
CpGenie,0.2942402718715627,0.8034060447387228
CpGenie,0.2943388688493733,0.8034874799738253
CpGenie,0.2944259415051021,0.8035753274321643
CpGenie,0.2945206970422187,0.803665419168636
CpGenie,0.2946116111386414,0.8037446101256058
CpGenie,0.2946833180315946,0.8038350224732393
CpGenie,0.2947703906873234,0.8039347325445657
CpGenie,0.2948613047837461,0.8040174502243156
CpGenie,0.2949599017615567,0.8041040152380073
CpGenie,0.2950482548975167,0.8041876947512426
CpGenie,0.2951391689939395,0.8042713742644779
CpGenie,0.2952364854915188,0.8043589011116551
CpGenie,0.2953414848704858,0.8044403363467576
CpGenie,0.2954439232889903,0.8045124738581674
CpGenie,0.2955412397865695,0.8046131457629793
CpGenie,0.2956449586853053,0.8046894512194926
CpGenie,0.2957448361433472,0.8047763368443461
CpGenie,0.2958357502397699,0.804859054524096
CpGenie,0.2959343472175805,0.8049376042587422
CpGenie,0.2960316637151597,0.8050251311059193
CpGenie,0.2961238582918138,0.8051177877316856
CpGenie,0.2962198943091617,0.8052027496895683
CpGenie,0.296313369366047,0.8052918795925545
CpGenie,0.2963953201008506,0.8053742766611426
CpGenie,0.2964836732368107,0.8054605210636724
CpGenie,0.2965745873332334,0.8055451624103932
CpGenie,0.2966821476726632,0.8056233915338775
CpGenie,0.2967756227295485,0.8057150863261584
CpGenie,0.2968755001875903,0.8058054986737919
CpGenie,0.2969638533235505,0.8058952697991019
CpGenie,0.2970637307815923,0.8059763844230425
CpGenie,0.2971687301605594,0.8060687204376471
CpGenie,0.2972596442569821,0.8061488732281024
CpGenie,0.2973646436359492,0.8062271023515867
CpGenie,0.2974658015742224,0.806308858197851
CpGenie,0.2975643985520329,0.8063922170999246
CpGenie,0.2976501907275305,0.80649000350428
CpGenie,0.2977423853041845,0.8065849044081791
CpGenie,0.2978230555587568,0.8066801259232399
CpGenie,0.2979229330167986,0.8067679733815789
CpGenie,0.2980138471132213,0.8068590269515361
CpGenie,0.2981034807294128,0.8069523247996261
CpGenie,0.2981982362665294,0.8070424165360978
CpGenie,0.2983006746850339,0.8071228899377149
CpGenie,0.2983851863803001,0.8072184320639375
CpGenie,0.2984850638383419,0.8073136535789984
CpGenie,0.2985721364940707,0.8074059895936029
CpGenie,0.2986617701102621,0.807495440107751
CpGenie,0.2987590866078414,0.807577837176339
CpGenie,0.2988474397438015,0.8076692113574581
CpGenie,0.2989434757611494,0.8077653947060044
CpGenie,0.29904207273896,0.8078558070536379
CpGenie,0.2991317063551515,0.8079654560709807
CpGenie,0.2992187790108802,0.8080481737507306
CpGenie,0.299309693107303,0.8081475632108951
CpGenie,0.2993954852828005,0.808237334336205
CpGenie,0.2994723140966788,0.8083174871266603
CpGenie,0.299556825791945,0.8084056551961611
CpGenie,0.299649020368599,0.8085002354888984
CpGenie,0.2997360930243279,0.8085848768356191
CpGenie,0.2998500557649141,0.8086538082354107
CpGenie,0.2999422503415681,0.808741014471426
CpGenie,0.300025481556603,0.8088272588739559
CpGenie,0.3001151151727944,0.8089125414430003
CpGenie,0.3002073097494484,0.8090013507348247
CpGenie,0.3002969433656398,0.8090843890257364
CpGenie,0.3004032232248383,0.8091683891501336
CpGenie,0.3004864544398732,0.8092703434995927
CpGenie,0.3005914538188402,0.8093613970695499
CpGenie,0.3006772459943377,0.8094534124729925
CpGenie,0.3007720015314543,0.8095467103210825
CpGenie,0.3008744399499588,0.8096249394445668
CpGenie,0.3009730369277694,0.8097063746796693
CpGenie,0.3010703534253487,0.8097980694719502
CpGenie,0.3011727918438531,0.8098817489851855
CpGenie,0.301272669301895,0.8099718407216573
CpGenie,0.3013738272401681,0.8100516729009507
CpGenie,0.3014634608563596,0.8101359936365097
CpGenie,0.3015518139923197,0.810223199872525
CpGenie,0.3016593743317494,0.8103152152759676
CpGenie,0.3017605322700225,0.8104001772338503
CpGenie,0.301862970688527,0.8104880246921893
CpGenie,0.3019436409430993,0.8105861317077065
CpGenie,0.302051201282529,0.8106707730544273
CpGenie,0.3021446763394143,0.8107618266243845
CpGenie,0.3022407123567623,0.8108589718064163
CpGenie,0.3023341874136476,0.8109541933214771
CpGenie,0.3024212600693764,0.8110442850579489
CpGenie,0.3025185765669557,0.8111234760149186
CpGenie,0.3026107711436097,0.8112103616397722
CpGenie,0.3027119290818829,0.8113059037659949
CpGenie,0.3028054041387682,0.8113889420569066
CpGenie,0.3029052815968101,0.8114662093469055
CpGenie,0.3029910737723076,0.8115454003038752
CpGenie,0.3030819878687303,0.8116358126515089
CpGenie,0.3031793043663095,0.8117252631656569
CpGenie,0.3032599746208818,0.811814713679805
CpGenie,0.3033547301579985,0.8119099351948659
CpGenie,0.303453327135809,0.8119932940969393
CpGenie,0.3035519241136196,0.8120779354436601
CpGenie,0.3036402772495797,0.8121734775698828
CpGenie,0.3037299108657711,0.8122642105286781
CpGenie,0.3038272273633503,0.8123661648781373
CpGenie,0.3039296657818548,0.8124610657820364
CpGenie,0.3040026531550393,0.8125582109640681
CpGenie,0.3040922867712307,0.8126547149237763
CpGenie,0.3041806399071908,0.8127422417709534
CpGenie,0.3042753954443074,0.8128185472274669
CpGenie,0.3043727119418867,0.8129112038532332
CpGenie,0.3044521017162277,0.8130073872017796
CpGenie,0.3045353329312626,0.8130949140489567
CpGenie,0.3046313689486105,0.8131808378403247
CpGenie,0.3047094782427202,0.8132767005777093
CpGenie,0.3047991118589116,0.8133671129253428
CpGenie,0.3049207574808857,0.8134495099939308
CpGenie,0.3050167934982336,0.8135360750076225
CpGenie,0.3050987442330372,0.8136325789673307
CpGenie,0.3051896583294599,0.8137108080908151
CpGenie,0.3052972186688896,0.8137973731045067
CpGenie,0.3053906937257749,0.813873999172182
CpGenie,0.3054726444605785,0.8139669764091101
CpGenie,0.3055609975965386,0.8140529002004782
CpGenie,0.3056583140941179,0.8141288850458298
CpGenie,0.3057505086707719,0.8142176943376542
CpGenie,0.3058363008462694,0.8143174044089806
CpGenie,0.3059272149426921,0.8143998014775686
CpGenie,0.3060206899995774,0.8144857252689367
CpGenie,0.3061154455366941,0.8145758170054084
CpGenie,0.3062166034749673,0.8146729621874402
CpGenie,0.3063100785318526,0.8147624127015882
CpGenie,0.306416358391051,0.8148460922148236
CpGenie,0.3064995896060859,0.8149281686722498
CpGenie,0.3065981865838964,0.8150105657408379
CpGenie,0.3066955030814757,0.8150929628094259
CpGenie,0.3067992219802115,0.8151766423226612
CpGenie,0.3068965384777907,0.8152686577261038
CpGenie,0.3070028183369891,0.8153516960170155
CpGenie,0.307102695795031,0.8154312075851471
CpGenie,0.3071961708519163,0.8155180932100007
CpGenie,0.3072781215867199,0.815599849056265
CpGenie,0.3073779990447618,0.8156947499601641
CpGenie,0.307475315542341,0.8157758645841048
CpGenie,0.3075687905992263,0.81585249065178
CpGenie,0.3076558632549551,0.8159445060552227
CpGenie,0.3077467773513778,0.8160368420698272
CpGenie,0.3078453743291884,0.816121483416548
CpGenie,0.3079529346686181,0.8161977888730614
CpGenie,0.3080540926068913,0.8162949340550932
CpGenie,0.3081501286242392,0.8163802166241376
CpGenie,0.3082525670427437,0.8164626136927257
CpGenie,0.3083511640205543,0.8165520642068738
CpGenie,0.3084446390774396,0.8166373467759181
CpGenie,0.3085355531738623,0.8167287209570372
CpGenie,0.308630308710979,0.8168233012497744
CpGenie,0.3087314666492522,0.8169159578755407
CpGenie,0.3088223807456749,0.8170025228892324
CpGenie,0.3089196972432541,0.8170903703475714
CpGenie,0.3090131723001395,0.8171724468049976
CpGenie,0.3091168911988752,0.8172670270977348
CpGenie,0.3092116467359919,0.8173567982230447
CpGenie,0.3093076827533398,0.8174350273465291
CpGenie,0.3093947554090686,0.8175199893044116
CpGenie,0.3094818280647974,0.8176052718734561
CpGenie,0.309580425042608,0.8176953636099278
CpGenie,0.309689265862269,0.8177780812896777
CpGenie,0.309781460438923,0.8178678524149875
CpGenie,0.3098762159760396,0.8179553792621647
CpGenie,0.3099735324736189,0.8180489977214165
CpGenie,0.3100670075305043,0.8181313947900045
CpGenie,0.310157921626927,0.8182288605831981
CpGenie,0.3102565186047375,0.8183157462080516
CpGenie,0.3103563960627794,0.8184100058896271
CpGenie,0.3104460296789708,0.818494326625186
CpGenie,0.3105318218544683,0.8185824946946868
CpGenie,0.3106368212334354,0.8186716245976731
CpGenie,0.310731576770552,0.8187662048904103
CpGenie,0.3108250518274374,0.8188463576808656
CpGenie,0.310919807364554,0.8189342051392046
CpGenie,0.311012001941208,0.8190188464859254
CpGenie,0.311120842760869,0.8190935488866297
CpGenie,0.3112053544561352,0.8191740222882468
CpGenie,0.311309073354871,0.8192628315800712
CpGenie,0.3114012679315251,0.8193548469835139
CpGenie,0.3115126697116486,0.8194333967181601
CpGenie,0.3116291934126975,0.8195234884546317
CpGenie,0.3117175465486576,0.8196087710236761
CpGenie,0.3117956558427672,0.8197145727070771
CpGenie,0.311899374741503,0.8197931224417233
CpGenie,0.3119915693181571,0.8198707103428841
CpGenie,0.3120978491773555,0.8199582371900612
CpGenie,0.3121759584714651,0.820053458705122
CpGenie,0.3122668725678879,0.820134252717901
CpGenie,0.3123577866643106,0.8202188940646218
CpGenie,0.3124563836421211,0.8203057796894753
CpGenie,0.3125485782187752,0.8203974744817562
CpGenie,0.3126433337558918,0.8204869249959041
CpGenie,0.3127393697732397,0.820573169398434
CpGenie,0.3128277229091999,0.8206690321358185
CpGenie,0.3129288808474731,0.8207523910378921
CpGenie,0.3130172339834332,0.8208357499399656
CpGenie,0.3131145504810124,0.8209152615080972
CpGenie,0.3132157084192856,0.8209999028548179
CpGenie,0.3133002201145518,0.8210816587010824
CpGenie,0.3134090609342128,0.8211563611017867
CpGenie,0.3135153407934111,0.8212371551145656
CpGenie,0.3136075353700652,0.8213285292956846
CpGenie,0.3136933275455627,0.8214173385875091
CpGenie,0.3138008878849924,0.8214936440440225
CpGenie,0.3139020458232656,0.8215641784996232
CpGenie,0.3139993623208448,0.8216597206258458
CpGenie,0.3141018007393493,0.8217392321939775
CpGenie,0.3141850319543842,0.8218286827081256
CpGenie,0.3142695436496504,0.8219245454455101
CpGenie,0.31434765294376,0.8220059806806126
CpGenie,0.3144424084808767,0.8220979960840553
CpGenie,0.3145589321819255,0.8221842404865851
CpGenie,0.3146652120411239,0.8222788207793224
