model,recall,precision
CpGenie,0.6940407682741149,0.9324354184892236
CpGenie,0.6939388139246557,0.9324486575418949
CpGenie,0.6938339740747402,0.9324608354022628
CpGenie,0.6937323403364429,0.9324733082666264
CpGenie,0.6936310272093075,0.9324842065609849
CpGenie,0.6935191339138319,0.9324917360573449
CpGenie,0.6934197444536674,0.9325028154366988
CpGenie,0.6933168282707228,0.9325111654163384
CpGenie,0.6932135914766164,0.9325255217565697
CpGenie,0.69311035468251,0.9325346534140957
CpGenie,0.6930061560549181,0.9325477239575626
CpGenie,0.6929025986496499,0.9325616618050642
CpGenie,0.6927971175774108,0.9325750271676505
CpGenie,0.6926958044502753,0.9325899828982207
CpGenie,0.6925861554329324,0.9325981476740587
CpGenie,0.6924864453616061,0.9326140629493281
CpGenie,0.6923899414018979,0.9326282604940405
CpGenie,0.6922924756087043,0.93263995819017
CpGenie,0.6921905212592452,0.9326540724334724
CpGenie,0.6920843989646824,0.9326690219863926
CpGenie,0.6919808415594142,0.9326813880126184
CpGenie,0.691878887209955,0.9326943066316813
CpGenie,0.6917865511953506,0.9327117306964933
CpGenie,0.6916845968458916,0.932727077781371
CpGenie,0.6915829631075943,0.9327424589793905
CpGenie,0.6914810087581351,0.932758622926629
CpGenie,0.691377130741705,0.9327701795220388
CpGenie,0.6912799855596733,0.9327871930448446
CpGenie,0.6911777105990523,0.9327993070032651
CpGenie,0.6910770386942405,0.9328172218349006
CpGenie,0.690977649234076,0.9328328362989478
CpGenie,0.6908792216073969,0.9328481391582608
CpGenie,0.6907753435909668,0.9328601254055852
CpGenie,0.6906685800740804,0.9328710459969115
CpGenie,0.6905576486120903,0.9328795720813392
CpGenie,0.6904499232617184,0.9328932411967134
CpGenie,0.6903495719680685,0.9329035416653128
CpGenie,0.6902514649525512,0.9329188999228245
CpGenie,0.6901488693807684,0.9329294085014909
CpGenie,0.6900446707531765,0.932938157512603
CpGenie,0.6899395102920992,0.9329516757312154
CpGenie,0.689839479609611,0.9329652589911618
CpGenie,0.6897378458713137,0.9329750597712884
CpGenie,0.6896310823544273,0.9329856126029608
CpGenie,0.6895297692272918,0.93300232960683
CpGenie,0.6894274942666709,0.9330169407983228
CpGenie,0.6893284254176681,0.933030632707377
CpGenie,0.6892242267900763,0.9330390043741358
CpGenie,0.6891209899959699,0.9330494910851453
CpGenie,0.6890171119795399,0.9330583026304479
CpGenie,0.6889174019082135,0.9330699258672558
CpGenie,0.6888170506145636,0.9330831156016344
CpGenie,0.6887183023767226,0.9330984814261389
CpGenie,0.688608332748218,0.9331116189350758
CpGenie,0.6885063783987588,0.9331271093313102
CpGenie,0.6884037828269761,0.9331429522568241
CpGenie,0.6883011872551933,0.9331547443370872
CpGenie,0.6881969886276015,0.9331663949570699
CpGenie,0.6880953548893042,0.9331811220962539
CpGenie,0.687986347094285,0.9331943741990026
CpGenie,0.6878875988564441,0.9332065310290864
CpGenie,0.687783720840014,0.9332202566975938
CpGenie,0.6876849726021732,0.9332340456636262
CpGenie,0.6875843006973613,0.9332472585980088
CpGenie,0.6874784990139604,0.933259604834396
CpGenie,0.6873746209975303,0.9332672544121174
CpGenie,0.6872684987029676,0.9332759220454556
CpGenie,0.6871684680204794,0.9332908339886767
CpGenie,0.6870584983919747,0.9332963144428112
CpGenie,0.6869546203755447,0.9333096663610287
CpGenie,0.6868552309153801,0.9333266822661783
CpGenie,0.6867500704543028,0.9333358605697524
CpGenie,0.6866378565476654,0.9333427757718649
CpGenie,0.6865391083098246,0.9333553885288575
CpGenie,0.6864361921268799,0.9333664069458074
CpGenie,0.6863380851113627,0.9333815273371621
CpGenie,0.6862393368735218,0.9333970014914048
CpGenie,0.6861386649687099,0.9334110850242654
CpGenie,0.6860395961197072,0.9334273542377894
CpGenie,0.6859325119916589,0.9334376083926152
CpGenie,0.685828633975229,0.9334501930279534
CpGenie,0.6857273208480935,0.9334642363341806
CpGenie,0.6856253664986344,0.9334823008984761
CpGenie,0.6855218090933661,0.9334945206358604
CpGenie,0.6854169692434506,0.9335074434931604
CpGenie,0.6853127706158588,0.9335192056404559
CpGenie,0.6852076101547815,0.9335308845600787
CpGenie,0.6851018084713805,0.9335445485035455
CpGenie,0.6850030602335396,0.9335551845412587
CpGenie,0.6849020677175659,0.9335717404139333
CpGenie,0.6847969072564886,0.9335834357214571
CpGenie,0.6846927086288968,0.9335956301352796
CpGenie,0.6845885100013049,0.9336098696079143
CpGenie,0.6844865556518458,0.9336206425318194
CpGenie,0.684383960080063,0.933635444348999
CpGenie,0.6842784790078239,0.9336503982778404
CpGenie,0.684170753657452,0.9336594351117985
CpGenie,0.6840675168633455,0.9336750099115965
CpGenie,0.6839729365706083,0.9336889216456908
CpGenie,0.6838735471104438,0.933701993619577
CpGenie,0.683765821760072,0.9337106361479562
CpGenie,0.6836609819101565,0.9337252667904704
CpGenie,0.6835628748946392,0.9337409207065919
CpGenie,0.6834545083219437,0.9337536060608981
CpGenie,0.6833525539724845,0.9337672852043383
CpGenie,0.68324963778954,0.9337821092555981
CpGenie,0.6831409506056826,0.9337910959789607
CpGenie,0.683043484812489,0.9338060129013821
CpGenie,0.6829354388509552,0.9338167021324165
CpGenie,0.6828328432791725,0.933825431554209
CpGenie,0.6827286446515807,0.9338430281026471
CpGenie,0.6826212399123706,0.9338554253858671
CpGenie,0.6825189649517496,0.9338687007469876
CpGenie,0.6824150869353196,0.9338797866954022
CpGenie,0.682308644029595,0.9338910540157337
CpGenie,0.6822086133471068,0.9339029053262852
CpGenie,0.6820986437186022,0.9339077117034384
CpGenie,0.6820014985365703,0.9339206506912013
CpGenie,0.6819005060205967,0.933935296101396
CpGenie,0.6817991928934612,0.9339503274771153
CpGenie,0.6816914675430893,0.9339582196757057
CpGenie,0.6815859864708502,0.9339696001307446
CpGenie,0.6814853145660383,0.9339851130581505
CpGenie,0.6813807953272847,0.9339978202018071
CpGenie,0.6812695432541328,0.934008690828565
CpGenie,0.6811640621818936,0.9340246042140091
CpGenie,0.6810611459989491,0.9340378802035814
CpGenie,0.6809566267601953,0.9340510155706466
CpGenie,0.6808472983540144,0.9340653637088991
CpGenie,0.6807472676715262,0.9340793251232004
CpGenie,0.6806405041546397,0.9340873391266087
CpGenie,0.6805353436935624,0.9340983782584894
CpGenie,0.6804359542333979,0.9341193993456834
CpGenie,0.6803359235509097,0.9341354348622303
CpGenie,0.6802288394228614,0.934147958725412
CpGenie,0.6801217552948132,0.9341592527532727
CpGenie,0.6800188391118686,0.9341775106751731
CpGenie,0.6799079076498785,0.9341855849942623
CpGenie,0.6798133273571413,0.9341980218696676
CpGenie,0.679706243229093,0.9342118019078776
CpGenie,0.6796020446015012,0.9342217301701752
CpGenie,0.6794920749729966,0.934228668960033
CpGenie,0.6793869145119192,0.9342434589771117
CpGenie,0.6792916929968583,0.9342603885836038
CpGenie,0.6791874943692665,0.9342728036100497
CpGenie,0.6790794484077327,0.9342852870483627
CpGenie,0.6789742879466555,0.9342984478579628
CpGenie,0.6788662419851217,0.9343080541325249
CpGenie,0.6787681349696044,0.9343263966304165
CpGenie,0.6786658600089835,0.9343394194332931
CpGenie,0.6785648674930099,0.9343525624498935
CpGenie,0.6784648368105217,0.9343719851024044
CpGenie,0.6783616000164153,0.9343898866237386
CpGenie,0.6782490654986161,0.9344036523000462
CpGenie,0.6781480729826425,0.9344164019738208
CpGenie,0.6780397064099469,0.9344264250783388
CpGenie,0.6779345459488696,0.9344363283955015
CpGenie,0.6778309885436014,0.9344492709808476
CpGenie,0.6777245456378768,0.9344607178522344
CpGenie,0.677618423343314,0.9344775687819061
CpGenie,0.6775145453268839,0.9344855369452203
CpGenie,0.6774084230323212,0.9344970247230608
CpGenie,0.6773055068493765,0.9345104596587617
CpGenie,0.6772067586115357,0.9345197275685126
CpGenie,0.6771025599839438,0.9345268517301636
CpGenie,0.6770002850233229,0.9345436649227635
CpGenie,0.6768964070068928,0.9345595115944094
CpGenie,0.6767825900444463,0.9345744657301356
CpGenie,0.6766777501945308,0.9345873394650599
CpGenie,0.6765761164562335,0.9346038185417617
CpGenie,0.6764616582714634,0.9346133486893833
CpGenie,0.6763532916987679,0.934621776289761
CpGenie,0.6762516579604706,0.9346357847720415
CpGenie,0.6761490623886878,0.9346463972288626
CpGenie,0.6760455049834196,0.9346585834300742
CpGenie,0.6759470773567405,0.9346741376474568
CpGenie,0.6758489703412233,0.9346876536657412
CpGenie,0.6757460541582787,0.9347015686559724
CpGenie,0.6756444204199814,0.934716847900333
CpGenie,0.6755408630147132,0.934726567854638
CpGenie,0.6754376262206068,0.9347404673260861
CpGenie,0.6753308627037203,0.9347503196251389
CpGenie,0.6752234579645102,0.9347597024464723
CpGenie,0.6751192593369184,0.9347718677849284
CpGenie,0.6750163431539739,0.9347849830927484
CpGenie,0.6749076559701165,0.934793430451107
CpGenie,0.6748053810094955,0.9348053661168936
CpGenie,0.6747011823819037,0.9348175472356893
CpGenie,0.6745940982538554,0.9348290565063647
CpGenie,0.6744841286253508,0.9348382320528408
CpGenie,0.6743786475531116,0.9348515555555555
CpGenie,0.6742779756482998,0.9348632400975091
CpGenie,0.6741757006876788,0.9348751992872342
CpGenie,0.6740740669493815,0.9348905460026946
CpGenie,0.6739724332110842,0.9349021557706992
CpGenie,0.6738627841937415,0.9349184517894523
CpGenie,0.6737534557875605,0.9349335347821812
CpGenie,0.6736534251050723,0.9349432222696853
CpGenie,0.6735473028105095,0.9349561076558485
CpGenie,0.6734443866275649,0.9349734486488411
CpGenie,0.6733405086111349,0.9349869624892764
CpGenie,0.6732401573174849,0.9350024645577889
CpGenie,0.6731337144117603,0.9350145070820836
CpGenie,0.673030157006492,0.9350284801049051
CpGenie,0.6729230728784438,0.9350442223193407
CpGenie,0.6728108589718064,0.9350557573278545
CpGenie,0.6727034542325964,0.9350677305324855
CpGenie,0.672598293771519,0.9350757425155626
CpGenie,0.672501469200649,0.9350928467811898
CpGenie,0.67239598812841,0.9351062568051886
CpGenie,0.6722869803333907,0.9351181020896528
CpGenie,0.6721847053727698,0.9351313933173327
CpGenie,0.6720782624670452,0.9351434785033179
CpGenie,0.6719702165055115,0.9351566749195643
CpGenie,0.6718615293216541,0.9351735740774624
CpGenie,0.6717550864159295,0.9351827509883046
CpGenie,0.6716441549539394,0.9351890210475753
CpGenie,0.6715383532705385,0.9351995142184856
CpGenie,0.6714296660866811,0.9352072447348714
CpGenie,0.6713209789028237,0.9352229143748138
CpGenie,0.6712132535524519,0.935232409526443
CpGenie,0.6711093755360218,0.9352476873695348
CpGenie,0.6710019707968117,0.9352622342700327
CpGenie,0.6708894362790125,0.9352775775150748
CpGenie,0.6707823521509643,0.9352909094973066
CpGenie,0.6706816802461524,0.9353031519034599
CpGenie,0.6705842144529588,0.9353227979624481
CpGenie,0.6704793746030433,0.9353388570214574
CpGenie,0.6703684431410531,0.9353476774532372
CpGenie,0.6702693742920505,0.9353659409590794
CpGenie,0.6701642138309731,0.9353803125734167
CpGenie,0.6700558472582776,0.9353943999856777
CpGenie,0.6699522898530094,0.9354089260933793
CpGenie,0.6698464881696085,0.935426605268401
CpGenie,0.6697352360964565,0.935429137962535
CpGenie,0.6696294344130556,0.935444313016434
CpGenie,0.6695236327296545,0.9354569790839812
CpGenie,0.6694168692127681,0.9354678862746609
CpGenie,0.669304334694969,0.9354803727780767
CpGenie,0.6692007772897007,0.9354974468701133
CpGenie,0.6690914488835197,0.9355127484442676
CpGenie,0.6689853265889569,0.9355262473569715
CpGenie,0.6688747157381286,0.9355368291149515
CpGenie,0.6687717995551841,0.9355502063798116
CpGenie,0.6686692039834014,0.9355636170501958
CpGenie,0.6685662878004568,0.9355757440617063
CpGenie,0.6684543945049812,0.9355845468248188
CpGenie,0.6683463485434474,0.9355924398637768
CpGenie,0.6682373407484283,0.9356031887325107
CpGenie,0.6681276917310854,0.9356151437262187
CpGenie,0.6680164396579336,0.9356256979903715
CpGenie,0.6679090349187234,0.9356378635570315
CpGenie,0.6678054775134552,0.9356545832122353
CpGenie,0.6677057674421288,0.9356729166076986
CpGenie,0.6675990039252424,0.9356868362967063
CpGenie,0.6674919197971942,0.9357007319543983
CpGenie,0.6673797058905568,0.9357095433036038
CpGenie,0.6672710187066995,0.9357211998649413
CpGenie,0.6671600872447093,0.9357305543376839
CpGenie,0.6670530031166612,0.9357385755193846
CpGenie,0.666951048767202,0.9357559013039637
CpGenie,0.6668465295284484,0.9357696337810947
CpGenie,0.6667352774552964,0.9357861328718247
CpGenie,0.6666381322732646,0.9357971706541214
CpGenie,0.6665320099787018,0.9358179339948612
CpGenie,0.6664290937957572,0.9358318311071572
CpGenie,0.6663239333346799,0.9358446878938673
CpGenie,0.6662155667619843,0.9358526238894391
CpGenie,0.6661055971334797,0.9358616828205778
CpGenie,0.6659988336165933,0.9358752502127625
CpGenie,0.6658946349890015,0.9358861014456313
CpGenie,0.6657872302497914,0.9359055251542027
CpGenie,0.6656865583449796,0.9359209217917639
CpGenie,0.6655788329946076,0.9359348442564932
CpGenie,0.6654781610897958,0.9359447646695174
CpGenie,0.6653697945171003,0.9359582161873038
CpGenie,0.6652649546671848,0.935974523327304
CpGenie,0.6651559468721656,0.935984548912428
CpGenie,0.6650446947990136,0.9359960652394135
CpGenie,0.6649385725044509,0.9360152291824063
CpGenie,0.6648369387661536,0.9360314241103852
CpGenie,0.6647317783050762,0.9360439261775115
CpGenie,0.6646230911212189,0.9360556922494773
CpGenie,0.6645131214927142,0.9360656559520804
CpGenie,0.6644066785869897,0.9360793234505755
CpGenie,0.6643024799593978,0.9360927749212427
CpGenie,0.6642011668322624,0.9361056448606577
CpGenie,0.6640950445376995,0.9361142784316543
CpGenie,0.6639863573538421,0.9361226839348213
CpGenie,0.6638856854490304,0.936137739223526
CpGenie,0.6637731509312311,0.936144111978976
CpGenie,0.6636651049696974,0.9361538548509277
CpGenie,0.6635564177858401,0.9361648137066122
CpGenie,0.6634509367136009,0.9361798769453492
CpGenie,0.6633409670850963,0.9361886106552314
CpGenie,0.6632358066240189,0.9362037122102509
CpGenie,0.6631242339397052,0.9362169703026946
CpGenie,0.6630184322563043,0.9362341437620171
CpGenie,0.6629103862947705,0.9362494254981468
CpGenie,0.6628045846113696,0.9362610985686498
CpGenie,0.6626955768163504,0.9362763039169146
CpGenie,0.6625875308548167,0.9362894804203392
CpGenie,0.6624762787816647,0.9363027972284641
CpGenie,0.6623653473196747,0.9363157233998486
CpGenie,0.6622611486920827,0.9363339291129532
CpGenie,0.6621543851751963,0.9363421465676625
CpGenie,0.6620460186025008,0.9363514962715077
CpGenie,0.6619331634735398,0.9363625685004352
CpGenie,0.6618308885129188,0.9363822427133996
CpGenie,0.6617311784415925,0.9363979063197404
CpGenie,0.6616279416474861,0.9364149574389014
CpGenie,0.6615231017975706,0.9364271953054264
CpGenie,0.6614192237811406,0.9364399489972624
CpGenie,0.6613102159861214,0.9364552215089302
CpGenie,0.6612040936915586,0.936468207767015
CpGenie,0.6610938034518922,0.9364765703733544
CpGenie,0.6609841544345493,0.9364939269379221
CpGenie,0.6608735435837211,0.9365039701488062
CpGenie,0.6607645357887019,0.9365158634227914
CpGenie,0.6606555279936827,0.9365269096397671
CpGenie,0.6605494056991199,0.936536516515561
CpGenie,0.6604426421822335,0.9365477721659294
CpGenie,0.6603317107202433,0.9365531203007006
CpGenie,0.660226550259166,0.936566656767098
CpGenie,0.6601213897980887,0.9365797719035212
CpGenie,0.6600107789472605,0.9365953839987298
CpGenie,0.6599081833754776,0.936610870569284
CpGenie,0.659801740469753,0.9366209009893014
CpGenie,0.6596914502300866,0.9366395423152628
CpGenie,0.6595785951011256,0.9366511366590587
CpGenie,0.6594782438074756,0.9366604478886285
CpGenie,0.6593701978459419,0.9366780285985473
CpGenie,0.6592659992183499,0.9366921215566658
CpGenie,0.6591541059228744,0.9367021131188322
CpGenie,0.659047342405988,0.9367142771212809
CpGenie,0.6589332048323797,0.9367232204915511
CpGenie,0.6588213115369042,0.9367276718883052
CpGenie,0.6587116625195613,0.936741722723903
CpGenie,0.6585994486129239,0.9367491402948511
CpGenie,0.6585029446532158,0.9367673733511696
CpGenie,0.6583955399140057,0.9367816406556492
CpGenie,0.6582842878408538,0.936793429907608
CpGenie,0.6581743182123491,0.936805766295283
CpGenie,0.6580569745271225,0.9368174438607774
CpGenie,0.6579514934548835,0.9368306205504997
CpGenie,0.6578450505491589,0.9368437153280339
CpGenie,0.6577395694769197,0.9368586125389536
CpGenie,0.6576231876251786,0.9368721067524145
CpGenie,0.6575141798301595,0.9368815612751145
CpGenie,0.6574016453123602,0.9368902738527405
CpGenie,0.6572903932392083,0.9368991049239692
CpGenie,0.657181706055351,0.9369077416158244
CpGenie,0.657070453982199,0.9369148656525367
CpGenie,0.656959522520209,0.9369258766454964
CpGenie,0.656851797169837,0.9369406078832472
CpGenie,0.656747919153407,0.9369531190680714
CpGenie,0.6566369876914169,0.9369611423165287
CpGenie,0.6565331096749868,0.9369800922816182
CpGenie,0.656428911047395,0.9369934456268941
CpGenie,0.6563170177519194,0.9370026804448367
CpGenie,0.6562118572908421,0.9370159559151062
CpGenie,0.6560990021618811,0.9370242534579768
CpGenie,0.6559896737557,0.9370371625551512
CpGenie,0.6558777804602245,0.937050704078258
CpGenie,0.655763963497778,0.9370632189963944
CpGenie,0.6556584824255388,0.9370764882594343
CpGenie,0.6555485127970342,0.9370910764142867
CpGenie,0.6554395050020151,0.9371040381746049
CpGenie,0.6553237643725977,0.9371194066939491
CpGenie,0.6552176420780348,0.9371300594839588
CpGenie,0.6551128022281193,0.9371455591731865
CpGenie,0.6550102066563366,0.9371595465498347
CpGenie,0.6548931835822719,0.937171811620501
CpGenie,0.6547816108979582,0.9371862916866666
CpGenie,0.6546793359373372,0.937196881415489
CpGenie,0.6545664808083762,0.9372086745996844
CpGenie,0.6544635646254315,0.9372252384614501
CpGenie,0.6543519919411178,0.9372388780054574
CpGenie,0.6542375337563477,0.9372505412880865
CpGenie,0.6541192282376357,0.9372610019496544
CpGenie,0.6540086173868074,0.9372691438052314
CpGenie,0.6538996095917883,0.9372817399864064
CpGenie,0.6537809834619145,0.937284859683354
CpGenie,0.6536716550557334,0.9372970035715879
CpGenie,0.653564891538847,0.9373089514630961
CpGenie,0.6534574867996369,0.9373212769734379
CpGenie,0.6533433492260287,0.9373312769571643
CpGenie,0.6532385093761132,0.9373481537846483
CpGenie,0.6531298221922558,0.9373616715824541
CpGenie,0.6530217762307221,0.9373782717067549
CpGenie,0.6529114859910556,0.9373873409424419
CpGenie,0.6527970278062855,0.9373934493476096
CpGenie,0.6526899436782372,0.9374088558394656
CpGenie,0.6525870274952926,0.9374229156246747
CpGenie,0.652477057866788,0.9374372098872231
CpGenie,0.6523728592391961,0.9374494367321063
CpGenie,0.652260324721397,0.9374652383697435
CpGenie,0.6521503550928923,0.9374773878749695
CpGenie,0.6520403854643876,0.9374860845863544
CpGenie,0.6519365074479576,0.937498789754825
CpGenie,0.6518284614864239,0.9375163125028244
CpGenie,0.6517223391918611,0.9375232045929067
CpGenie,0.6516142932303274,0.9375329534451717
CpGenie,0.6515081709357646,0.9375424460750299
CpGenie,0.6514010868077164,0.9375544513518702
CpGenie,0.651292399623859,0.9375693458551255
CpGenie,0.6511859567181344,0.9375848802974307
CpGenie,0.6510724603668497,0.9375950246665913
CpGenie,0.6509592846267268,0.9376052016061067
CpGenie,0.6508473913312512,0.9376172298085295
CpGenie,0.6507319713129956,0.9376302449656322
CpGenie,0.6506194367951965,0.937640058513848
CpGenie,0.6505030549434554,0.9376512631818772
CpGenie,0.6503921234814654,0.9376607949266688
CpGenie,0.6502821538529606,0.9376786529102481
CpGenie,0.6501705811686469,0.9376937720590921
CpGenie,0.6500644588740842,0.9377085192876006
CpGenie,0.6499528861897704,0.9377162757802118
CpGenie,0.6498448402282366,0.9377273888084919
CpGenie,0.6497355118220557,0.9377366548964862
CpGenie,0.6496245803600655,0.9377470822198917
CpGenie,0.6495094809529718,0.9377554024503822
CpGenie,0.6494043204918944,0.9377680923100998
CpGenie,0.6492985188084935,0.9377815974965201
CpGenie,0.6491927171250925,0.9377929358236661
CpGenie,0.6490846711635588,0.937801035576279
CpGenie,0.6489689305341414,0.9378132260926573
CpGenie,0.6488535105158858,0.9378241463297089
CpGenie,0.6487422584427339,0.9378319679197326
CpGenie,0.6486265178133165,0.9378415626690575
CpGenie,0.6485223191857246,0.9378569815731554
CpGenie,0.6484094640567636,0.9378707581923881
CpGenie,0.648299494428259,0.9378791441771757
CpGenie,0.6481879217439451,0.9378943505778666
CpGenie,0.6480805170047351,0.9379081965022467
CpGenie,0.6479654175976414,0.9379196149253551
CpGenie,0.6478544861356512,0.9379340243529408
CpGenie,0.6477493256745739,0.9379467804878502
CpGenie,0.6476383942125838,0.937961635739655
CpGenie,0.6475223329720046,0.9379708082622612
CpGenie,0.6474017831751598,0.9379787095182862
CpGenie,0.6472905311020078,0.9379944220068231
CpGenie,0.6471892179748724,0.9380062387809053
CpGenie,0.6470811720133387,0.9380200703466021
CpGenie,0.6469673550508922,0.9380312082215367
CpGenie,0.6468516144214748,0.9380413051766303
CpGenie,0.6467352325697338,0.9380482948190979
CpGenie,0.6466265453858764,0.9380625230520789
CpGenie,0.6465146520904008,0.938073850090132
CpGenie,0.6464123771297798,0.9380812444050719
CpGenie,0.6463008044454661,0.938091734597624
CpGenie,0.6461866668718578,0.9380993783500491
CpGenie,0.6460802239661332,0.9381155773630931
CpGenie,0.6459744222827323,0.9381248510042315
CpGenie,0.6458663763211985,0.938140916381194
CpGenie,0.6457541624145612,0.9381574871733961
CpGenie,0.6456461164530274,0.9381713792688983
CpGenie,0.6455355056021992,0.938183297384721
CpGenie,0.6454239329178854,0.9381960079581716
CpGenie,0.6453158869563517,0.9382125387237906
CpGenie,0.645204314272038,0.9382221975645814
CpGenie,0.6450940240323715,0.938235037651554
CpGenie,0.644983733792705,0.9382430690418758
CpGenie,0.6448760084423331,0.9382535220728382
CpGenie,0.6447637945356958,0.9382675153648872
CpGenie,0.6446547867406766,0.9382844290140739
CpGenie,0.6445387255000973,0.9382967740249217
CpGenie,0.6444329238166964,0.9383161776719651
CpGenie,0.6443197480765734,0.9383244115223263
CpGenie,0.6442056105029652,0.9383316856258105
CpGenie,0.6440978851525933,0.9383469891628359
CpGenie,0.6439914422468687,0.9383584681951578
CpGenie,0.6438830756741731,0.9383754784044572
CpGenie,0.6437731060456685,0.9383875270236294
CpGenie,0.643664739472973,0.9383966536615418
CpGenie,0.6435512431216883,0.9384079550820239
CpGenie,0.64343710554808,0.9384209583741895
CpGenie,0.6433245710302807,0.9384349883897399
CpGenie,0.6432117159013198,0.9384481169806201
CpGenie,0.6431052729955952,0.9384583138588565
CpGenie,0.643003318646136,0.938480335269983
CpGenie,0.6428952726846023,0.9384908367854029
CpGenie,0.6427949213909523,0.9385099407189373
CpGenie,0.6426846311512858,0.9385211286069577
CpGenie,0.6425704935776775,0.9385310961989632
CpGenie,0.6424521880589655,0.9385424516791402
CpGenie,0.6423367680407099,0.9385523119769329
CpGenie,0.6422348136912508,0.9385677826292912
CpGenie,0.6421213173399661,0.9385813428509703
CpGenie,0.6420087828221669,0.9385945546645142
CpGenie,0.6418936834150731,0.9386084212944406
CpGenie,0.6417766603410084,0.9386181595154162
CpGenie,0.6416650876566947,0.9386319124748151
CpGenie,0.6415490264161154,0.9386457079999906
CpGenie,0.6414339270090217,0.938653870153804
CpGenie,0.6413165833237952,0.9386675601468424
CpGenie,0.6412117434738797,0.9386828185355368
CpGenie,0.641103697512346,0.9386973539797335
CpGenie,0.640981544659692,0.9387075433294096
CpGenie,0.6408709338088638,0.9387178911598489
CpGenie,0.6407632084584919,0.9387315882647749
CpGenie,0.64065548310812,0.938746172399181
CpGenie,0.6405522463140136,0.938756312692294
CpGenie,0.6404384293515671,0.9387685950956978
CpGenie,0.6403291009453861,0.9387830501304378
CpGenie,0.640225543540118,0.9387980284635405
CpGenie,0.6401104441330241,0.9388088862138607
CpGenie,0.6400001538933576,0.9388179720619787
CpGenie,0.6398863369309111,0.9388324857575756
CpGenie,0.6397811764698339,0.9388495487370141
CpGenie,0.639668000729711,0.9388610389176486
CpGenie,0.6395493745998372,0.938868951105233
CpGenie,0.6394381225266853,0.9388788540832558
CpGenie,0.639331038398637,0.9388962077859463
CpGenie,0.6392201069366469,0.9389079168517007
CpGenie,0.6391146258644078,0.938924541765677
CpGenie,0.6390008089019613,0.9389342321906822
CpGenie,0.638890198051133,0.9389402322182298
CpGenie,0.6387786253668193,0.9389554405961802
CpGenie,0.6386664114601819,0.9389679416716789
CpGenie,0.6385519532754117,0.9389780326763645
CpGenie,0.6384298004227579,0.9389874370366458
CpGenie,0.6383198307942533,0.9389992670800071
CpGenie,0.6382124260550431,0.9390100028067295
CpGenie,0.6381018152042148,0.9390253281075799
CpGenie,0.6379867157971211,0.9390344957765089
CpGenie,0.6378802728913965,0.9390497623084213
CpGenie,0.6377677383735972,0.9390604981131221
CpGenie,0.637657127522769,0.939071410561862
CpGenie,0.6375494021723971,0.9390856903225075
CpGenie,0.6374413562108634,0.9391008337194676
CpGenie,0.6373329896381679,0.9391084118101137
CpGenie,0.6372159665641032,0.93912098452757
CpGenie,0.6371047144909512,0.9391309731359817
CpGenie,0.6369908975285047,0.9391433988467285
CpGenie,0.6368757981214109,0.9391539382008103
CpGenie,0.6367581338250227,0.9391669161085552
CpGenie,0.6366446374737379,0.9391749427477125
CpGenie,0.6365272937885114,0.9391852928668304
CpGenie,0.6364179653823304,0.9392003656466287
CpGenie,0.6363102400319586,0.9392124766519444
CpGenie,0.6361938581802175,0.9392220371530011
CpGenie,0.6360774763284764,0.9392284888383494
CpGenie,0.6359655830330009,0.9392446851528993
CpGenie,0.6358495217924216,0.9392551758106185
CpGenie,0.6357398727750788,0.9392746993624641
CpGenie,0.6356241321456614,0.9392843386360201
CpGenie,0.635511918239024,0.939297858870448
CpGenie,0.6353987424989012,0.9393112979778016
CpGenie,0.6352926202043383,0.9393258203258881
CpGenie,0.6351736734633027,0.9393356344946612
CpGenie,0.6350608183343417,0.9393433262768128
CpGenie,0.6349434746491152,0.9393559648432127
CpGenie,0.6348213217964613,0.9393668399878549
CpGenie,0.6346991689438074,0.9393763823227815
CpGenie,0.6345888787041409,0.9393843179187377
CpGenie,0.6344811533537691,0.9394005131406248
CpGenie,0.6343721455587499,0.9394125852345833
CpGenie,0.6342612140967598,0.939421812592213
CpGenie,0.6341480383566369,0.9394312881745557
CpGenie,0.6340431985067214,0.9394415152993532
CpGenie,0.6339335494893786,0.9394504217930779
CpGenie,0.6338203737492558,0.9394616937476714
CpGenie,0.6337094422872657,0.9394780833110334
CpGenie,0.633595945935981,0.9394911226231797
CpGenie,0.6334795640842399,0.9395007809955375
CpGenie,0.6333596555097188,0.9395074457642466
CpGenie,0.6332445561026251,0.9395203545135452
CpGenie,0.6331374719745768,0.9395384575127328
CpGenie,0.6330220519563212,0.939547771764501
CpGenie,0.6329069525492275,0.9395589071009122
CpGenie,0.6327957004760755,0.9395690501375281
CpGenie,0.63268733390338,0.939584824215207
CpGenie,0.6325696696069917,0.9395944005657534
CpGenie,0.6324491198101468,0.9396032742142529
CpGenie,0.6323349822365386,0.9396131744411953
CpGenie,0.6322288599419758,0.9396264840478554
CpGenie,0.6321179284799857,0.939635784456
CpGenie,0.6320050733510246,0.9396480510386532
CpGenie,0.6318845235541799,0.9396533598671529
CpGenie,0.6317748745368371,0.9396686108253924
CpGenie,0.631654965962316,0.9396811542359745
CpGenie,0.6315443551114878,0.9396909508280556
CpGenie,0.6314340648718213,0.9397039183793046
CpGenie,0.6313202479093748,0.9397179197416093
CpGenie,0.6312077133915756,0.9397289017743865
CpGenie,0.6311009498746891,0.9397457894952932
